Studio,Start time,Classes,Instructor,Sign up
Modega,18:30:00,All Levels Flexn,Cal Hunt,https://sutrapro.com/modega/checkout/raCJ0Cgi9uymD1uSULOc
Modega,18:30:00,Beg/Adv. Beg. Street Styles Choreo,Amy Gatewood,https://sutrapro.com/modega/checkout/uC6cpwxrASisiNOA4zxY
Modega,20:00:00,All Levels Jerz,E Skilllz,https://sutrapro.com/modega/checkout/1OYDFtU09860BAngF1pO
Modega,20:00:00,Int./Adv. Choreo,John John Tarrayo,https://sutrapro.com/modega/checkout/l8h0dXRpH9dQ8bOfuDZ4
Modega,21:30:00,"""Every Thursday"" Open Freestyle Session",8-Legx & CJ & Darien Van Rensalier & Paco Hopskotch Valencia & E Skilllz,https://sutrapro.com/modega/checkout/iJt1KWwF6jl138xK4QJC
