Studio,Start time,Classes,Instructor,Sign up
ILD NJ,09:30:00,Kpop Diet Dance,Cancelled Today,none
ILD NJ,16:45:00,Kids Kpop 9,Maylin Ramos,none
ILD NJ,18:00:00,Swan Song | Le Sserafim Part 3,Maylin Ramos,none
ILD NJ,19:30:00,Adv Beg Choreo,Alice Wu,none
