Steps,11:15:00,Adv/Beg Jazz,"Frazier, R. (7)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085556&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
BDC,11:30:00,Adv Beg Jazz,Ian Klein (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17026&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
Gibney 280,12:00:00,Simonson Jazz,Leann Gioia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12777&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
BDC,13:00:00,Adv Beg Jazz,Sheila Barker,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17972&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
Steps,13:30:00,Int Jazz,Kitazawa (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087101&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
Steps,15:00:00,Int Jazz,"Lee, A.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087102&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
Peridance,16:00:00,Open Simonson Jazz,Leann Gioia (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6247&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
BDC,16:15:00,Int Precision Jazz,Sarah Hoge,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17989&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
PMT,16:30:00,Int Jazz,Adam Wedesky,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3523&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
BDC,17:45:00,Adv Beg Comm Jazz,Debbie Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17606&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
Steps,18:15:00,Adv/Int Jazz,Winans (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087133&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
Steps,19:00:00,Adv/Beg Jazz,"Frazier, R. (10)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087068&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
BDC,19:30:00,All Levels Burlesque Jazz,Tony Guerrero,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17621&classDate=8/23/2023&clsLoc=1,2023-08-23,Jazz
