Studio,Start time,,Classes,Teacher,Duration
Sass Class,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=387&classDate=1/2/2024&clsLoc=1,Neo-Burlesque,Tony,1 hour
Sass Class,7:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=480&classDate=1/2/2024&clsLoc=1,Sass Foundations: Sexy Stilettos®,Sophia,1 hour
Sass Class,7:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=386&classDate=1/2/2024&clsLoc=1,Chairography™,Tony,1 hour
Sass Class,8:20 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=481&classDate=1/2/2024&clsLoc=1,Sexy Stilettos®,Sophia,1 hour
