Studio,Start time,,Classes,Teacher,Duration
Brickhouse,1:30 pm EST,none,Contemporary Fusion (Int),Alexa Luke,1 hour &30 minutes
Brickhouse,3:00 pm EST,none,Street Jazz (Int/Adv),Justin Desean,1 hour &30 minutes
Brickhouse,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7712&classDate=1/2/2024&clsLoc=1,Hip Hop (Adv. Beg/Int),Mini Zhang,1 hour &30 minutes
Brickhouse,6:00 pm EST,none,Monsters Rehearsal,Kelly Peters,4 hours
