Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9066&classDate=1/2/2024&clsLoc=1,In-StudioQ: Chasing That Feeling | TXT (One Day),Ying Dong,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9046&classDate=1/2/2024&clsLoc=1,In-StudioQ: Crazy Form | ATEEZ (Part 1),Ying Dong,none,1 hour &20 minutes
