Studio,Start time,,Classes,Teacher,Duration
ATDF,1:30 pm EST,none,Advanced Beginner,Tony Waag,1 hour &15 minutes
ATDF,1:30 pm EST,none,Basic,Ivan Owens,1 hour &15 minutes
ATDF,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2174&classDate=1/2/2024&clsLoc=1,Beginner,Emma Butensky,1 hour &15 minutes
ATDF,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2189&classDate=1/2/2024&clsLoc=1,Intermediate Repertory,Lynn Schwab,1 hour &15 minutes
