Studio,Start time,Classes,Instructor,Sign up
BAE,08:00:00,Mat Pilates Class,Phoebe Higgins,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8351&classDate=12/16/2024&clsLoc=1
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8391&classDate=12/16/2024&clsLoc=1
BAE,10:00:00,Intro To Ballet,William Waldinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8363&classDate=12/16/2024&clsLoc=1
BAE,10:00:00,Mat Pilates Class,Vanessa Martínez de Baños,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8352&classDate=12/16/2024&clsLoc=1
BAE,10:30:00,Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8410&classDate=12/16/2024&clsLoc=1
BAE,11:00:00,Int Ballet,Justin Sherwood,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8437&classDate=12/16/2024&clsLoc=1
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8392&classDate=12/16/2024&clsLoc=1
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8378&classDate=12/16/2024&clsLoc=1
BAE,18:00:00,Int Ballet,Joshua Kolberg (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8438&classDate=12/16/2024&clsLoc=1
BAE,18:15:00,Stretch & Strengthen,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8423&classDate=12/16/2024&clsLoc=1
BAE,19:30:00,Intro To Ballet,Brigid Boden (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8364&classDate=12/16/2024&clsLoc=1
BAE,19:30:00,Adv Beg Ballet,Roni Mahler (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8393&classDate=12/16/2024&clsLoc=1
BAE,19:30:00,Basic Beg Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8379&classDate=12/16/2024&clsLoc=1
BAE,19:30:00,Beg Ballet,Joshua Kolberg (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8411&classDate=12/16/2024&clsLoc=1
