Studio,Start time,Classes,Instructor,Sign up
Cumbe,18:30:00,Afro-Haitian Dance Beg. Level,Julio Jean,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4026&classDate=12/16/2024&clsLoc=1
Cumbe,18:30:00,Int Sabar,Babacar M'Baye,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4213&classDate=12/16/2024&clsLoc=1
