Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Sugarcoat | Natty One Day,MJ Choi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8327&classDate=8/29/2023&clsLoc=1
ILD NJ,19:30:00,Adv Beg Choreo,Alice Wu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=6586&classDate=8/29/2023&clsLoc=1
ILD NJ,19:30:00,Seven | Jung Kook Part 5,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8211&classDate=8/29/2023&clsLoc=1
