Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,9:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082306&classDate=1/3/2024&clsLoc=1,Virtual 90 Beg Ballet,Sullivan,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,9:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083037&classDate=1/3/2024&clsLoc=1,Virtual 90 Int/Adv Pro Ballet,Lawrence (1),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088505&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Int Ballet,Loh,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,10:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082313&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Beg Ballet,Sullivan,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088465&classDate=1/3/2024&clsLoc=1,Virtual 90 Rommett Floor Barre,Moccia,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083038&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv Pro Ballet,Bielski,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083051&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Int Ballet,Angelova (2),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084628&classDate=1/3/2024&clsLoc=1,Virtual 90 Int Ballet,Hara,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147085337&classDate=1/3/2024&clsLoc=1,Virtual 60 Adv/Beg Pointe,Sullivan,Steps on Broadway,1 hour
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088453&classDate=1/3/2024&clsLoc=1,Virtual 90 Int Ballet,Froman,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085312&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Int Ballet,Averty (3),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087035&classDate=1/3/2024&clsLoc=1,Virtual 90 Beg Ballet,Kemezis,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083054&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Int Contemporary,Stone,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084781&classDate=1/3/2024&clsLoc=1,Virtual 90 Int Contemporary Jazz,Cobb,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085123&classDate=1/3/2024&clsLoc=1,Virtual 90 Int Contemporary Lyrical,Stanfield,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088520&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Int Jazz,Meahl,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084593&classDate=1/3/2024&clsLoc=1,Virtual 90 Int Jazz,Leggio,Steps on Broadway,1 hour &30 minutes
