Studio,Start time,Classes,Instructor,Sign up
ILD Queens,16:45:00,Kids Kpop 8,Eunice Shin,none
ILD Queens,18:00:00,Easy | Le Sserafim Part 4,Eunice Shin,none
ILD Queens,19:30:00,Super Lady | Gi-Dle Part 4,Ness Martinez,none
