Studio,Start time,Sign up,Sessions,Teacher,Studio,Duration
Gibney,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12880&classDate=10/19/2023&clsLoc=1,Contemporary Release with Wesley Ensminger at 280,Teacher TBD,Gibney 280: Studio Y,1 hour & 45 minutes
Gibney,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12810&classDate=10/19/2023&clsLoc=1,Super Chill Ballet with Doron Perk at 890,Doron Perk,Gibney 890: Studio 5-2,1 hour & 45 minutes
Gibney,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12881&classDate=10/19/2023&clsLoc=1,Countertechnique with Francesca Dominguez at 280,Francesca Dominguez,Gibney 280: Studio C,1 hour & 45 minutes
Gibney,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12847&classDate=10/19/2023&clsLoc=1,Zena Rommett Floor-Barre® at 280,Jodi Moccia,Gibney 280: Studio H,1 hour & 30 minutes
Gibney,2:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12948&classDate=10/19/2023&clsLoc=1,Contemporary Practice with Ori Flomin at 280,Ori Flomin,Gibney 280: Studio C,1 hour & 45 minutes
Gibney,2:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=12977&classDate=10/19/2023&clsLoc=1,Pilates Mat Class for Dancers: Movement Research at 280,Kayla White,Gibney 280: Studio D,1 hour & 15 minutes
Gibney,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12920&classDate=10/19/2023&clsLoc=1,Modernish Technique with Brad Beakes at 280,Bradley Beakes,Gibney 280: Studio C,1 hour & 45 minutes
Gibney,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12569&classDate=10/19/2023&clsLoc=1,Intermediate/Advanced Beginner Ballet with Kat Wildish at 890,Kat Wildish,Gibney 890: Studio 5-2,1 hour
