Studio,Start time,Sign up,Classes,Teacher,Duration
Cumbe Dance Center,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4145&classDate=10/19/2023&clsLoc=1,West African Drumming [D4J],Vado Diomande,1 hour & 30 minutes
Cumbe Dance Center,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4130&classDate=10/19/2023&clsLoc=1,ASA! with Dianne [All Levels],Dianne Adkins-Forte,1 hour & 15 minutes
Cumbe Dance Center,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4003&classDate=10/19/2023&clsLoc=1,Chicago Style Steppin' [All Levels],NY Chicago Style Steppers,1 hour & 30 minutes
