Studio,Start time,Sign up,Classes,Instructor
Modega,5:30 PM EDT • (60 min),https://sutrapro.com/modega/checkout/sRsXLCWASUTeymXpfEi9,Strength and Flexibility (Bella Body Technique),Sofia Mahdavi
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/95SBYuXEXfzATMAVNRdD,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/R1SXcvSgw55mtK2pNCWZ,All Levels Waacking,Tyrone Bevans
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/QQ83vR2858GuJlfV7XE1,Beg./Adv. Beg. Choreography,Mikayla 'Gigi' Copper
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/9wheKnNDDnIZKUcodJ13,Intermediate House,Huu Rock
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/qYeQTif3qMEpIcsUhB6I,"Open ""Modega"" Session",Huu Rock
