Studio,Start time,Sign up,Classes,Teacher,Duration
Cumbe Dance Center,7:00 pm  EDT,none,Afro-Fusion [All Levels],Cancelled Today,1 hour & 30 minutes
Cumbe Dance Center,6:30 pm  EDT,none,West African Dance - Ivory Coast [All Levels],Cancelled Today,1 hour & 30 minutes
