Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EST • (84 min),https://sutrapro.com/,Int./Adv. Choreography (canceled),Carlin Dixon
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/zlvNSVvCwKbrlbAegQ59,All Levels Hip Hop,"Quilan ""Cue"" Arnold"
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/1ZLIz3tmcrSD578lKha6,Beg./Adv. Beginner Choreography,Andrew Solis
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/MB9yZFMx9xE4NlqEI6b1,All Levels Breaking,Static
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/KESOA2SieKGjLRfU40WN,Int./Adv. Choreography,Jojo Brooks
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/nrJSiXXl03uQFhn4i0cW,Open Breaking Session,Static
