Studio,Start time,Classes,Instructor,Sign up
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,none
BDC,10:30:00,Adv Beg Broadway Jazz,Sue Samuels,none
BDC,10:30:00,Beg Ballet,Joy Karley,none
BDC,10:30:00,Int Contemp Jazz,Ashley Lynne King,none
BDC,12:00:00,Basic Jazz,Joey Tierno (1),none
BDC,12:00:00,Int Adv Theater,Karla Puno Garcia,none
BDC,13:30:00,Adv Beg Tap,Sheila Pomroy (2),none
BDC,13:30:00,Beg Street Jazz,Elodie Dufroux (4),none
BDC,13:30:00,Int Ballet,Luis Villar (5),none
BDC,15:00:00,Basic Ballet,Deanna Doyle,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18233&classDate=11/26/2023&clsLoc=1
BDC,15:00:00,Beg Contemp,Elodie Dufroux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18356&classDate=11/26/2023&clsLoc=1
BDC,16:30:00,Adv Beg Ballet,Eureka Nakano Grimes,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18347&classDate=11/26/2023&clsLoc=1
BDC,16:30:00,Basic Hip-Hop,Chris Palacio (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18186&classDate=11/26/2023&clsLoc=1
BDC,16:30:00,Int Contemp,Alex Mitchell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18601&classDate=11/26/2023&clsLoc=1
BDC,18:00:00,Adv Beg Jazz,Tracie Stanfield,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18628&classDate=11/26/2023&clsLoc=1
BDC,18:00:00,Beg Heels,Mishay Petronelli,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18652&classDate=11/26/2023&clsLoc=1
BDC,09:00:00,All Levels Yoga And Meditation,Renata Bonar,none
BDC,10:30:00,Adv Beg Tap,Nicole Billow,none
BDC,10:30:00,Beg Theater,Canceled Today,none
BDC,12:00:00,Adv Beg Ballet,Canceled Today,none
BDC,12:00:00,Beg Tap,Avital Asuleen,none
BDC,12:00:00,Int Lyrical,Shannon Atkins,none
BDC,13:30:00,Beg Jazz,Joey Tierno (3),none
BDC,13:30:00,Int Adv Theater,Harry Francis,none
BDC,15:00:00,Adv Beg Jazz Funk,Chio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18164&classDate=11/26/2023&clsLoc=1
BDC,15:00:00,Basic Tap,Sheila Pomroy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18287&classDate=11/26/2023&clsLoc=1
BDC,15:00:00,Int Adv Jazz Technique,Harry Francis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18605&classDate=11/26/2023&clsLoc=1
BDC,16:30:00,Basic Heels,Sissa Strain (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18298&classDate=11/26/2023&clsLoc=1
BDC,16:30:00,Beg Tap,Sheila Pomroy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18288&classDate=11/26/2023&clsLoc=1
BDC,18:00:00,Adv Beg Contemp,Alexa Luke (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18253&classDate=11/26/2023&clsLoc=1
BDC,18:00:00,All Levels Tutting,Billy Cohen,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18129&classDate=11/26/2023&clsLoc=1
BDC,18:00:00,Int Adv Tap,Dario Natarelli,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18341&classDate=11/26/2023&clsLoc=1
