Studio,Start time,,Classes,Teacher,Duration
ATDF,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2188&classDate=4/2/2024&clsLoc=1,Advanced Beginner,Tony Waag,1 hour &15 minutes
ATDF,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2307&classDate=4/2/2024&clsLoc=1,Basic,Ivan Owens,1 hour &15 minutes
ATDF,6:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2174&classDate=4/2/2024&clsLoc=1,Beginner,Emma Butensky,1 hour &15 minutes
ATDF,6:15 pm EDT,none,Intermediate Repertory,Cancelled Today,1 hour &15 minutes
