Studio,Start time,Classes,Instructor,Sign up
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,none
BDC,10:30:00,Adv Beg Broadway Jazz,Sue Samuels,none
BDC,10:30:00,Beg Theater,Morgan Rose,none
BDC,12:00:00,Beg Broadway Tap,Deanna Doyle,none
BDC,13:30:00,Adv Beg Tap,Sheila Pomroy (1),none
BDC,13:30:00,Beg Street Jazz,Carlos Neto,none
BDC,15:00:00,Adv Beg Jazz Funk,Chio,none
BDC,15:00:00,Basic Tap,Sheila Pomroy,none
BDC,16:30:00,Adv Beg Ballet,Eureka Nakano Grimes,none
BDC,16:30:00,Basic Hip-Hop,Q,none
BDC,16:30:00,Int Contemp,Alex Mitchell,none
BDC,18:00:00,Adv Beg Heels,Dan Lai,none
BDC,18:00:00,All Levels Tutting,Billy Cohen,none
BDC,09:00:00,All Levels Yoga And Meditation,Renata Bonar,none
BDC,10:30:00,Beg Ballet,Joy Karley,none
BDC,12:00:00,Basic Jazz,Heather Rigg,none
BDC,12:00:00,Int Adv Theater,Karla Puno Garcia,none
BDC,13:30:00,Beg Jazz,Heather Rigg,none
BDC,13:30:00,Int Ballet,Benjamin Briones,none
BDC,15:00:00,Basic Ballet,Deanna Doyle,none
BDC,15:00:00,Beg Contemp,Elodie Dufroux,none
BDC,16:30:00,Basic Heels,Courtney Sauls,none
BDC,16:30:00,Beg Tap,Sheila Pomroy,none
BDC,18:00:00,Adv Beg Contemp,Gina Menichino,none
BDC,18:00:00,Adv Beg Reggaeton,David Machicado,none
BDC,18:00:00,Int Adv Tap,Dario Natarelli,none
