Studio,Start time,Sign up,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8405&classDate=12/15/2024&clsLoc=1,IN-STUDIO Advanced Beginner Ballet,Marsha Knight (12),none,Studio 6,1 hour &30 minutes
Ballet Academy East,11:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8447&classDate=12/15/2024&clsLoc=1,IN-STUDIO Intermediate Ballet,Marsha Knight (14),none,Studio 6,1 hour &30 minutes
Ballet Academy East,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8374&classDate=12/15/2024&clsLoc=1,IN-STUDIO Introduction to Ballet,Lorna Zawacki,none,Studio 2,1 hour &30 minutes
Ballet Academy East,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8355&classDate=12/15/2024&clsLoc=1,IN-STUDIO Mat Pilates Class,Vanessa Martínez de Baños,none,Studio 1,1 hour
Ballet Academy East,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8453&classDate=12/15/2024&clsLoc=1,IN-STUDIO Advanced Beginner Ballet,Selina Chau,none,Studio 3,1 hour &30 minutes
Ballet Academy East,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8388&classDate=12/15/2024&clsLoc=1,IN-STUDIO Basic Beginner Ballet,Sean Kelly,none,Studio 6,1 hour &30 minutes
Ballet Academy East,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8435&classDate=12/15/2024&clsLoc=1,IN-STUDIO Pointe - Beginner/Advanced Beginner Class,Marsha Knight (16),none,Studio 1,1 hour
Ballet Academy East,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8417&classDate=12/15/2024&clsLoc=1,IN-STUDIO Beginner Ballet,Lorna Zawacki,none,Studio 2,1 hour &30 minutes
Ballet Academy East,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8448&classDate=12/15/2024&clsLoc=1,IN-STUDIO Intermediate Ballet,Sean Kelly,none,Studio 6,1 hour &30 minutes
