Studio,Start time,Sign up,Classes,Teacher,Duration
Cumbe Dance Center,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4202&classDate=12/15/2024&clsLoc=1,Belly Dancing [All Levels],Jaida,1 hour &30 minutes
Cumbe Dance Center,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=72&classId=4291&classDate=12/15/2024&clsLoc=1,West African Guinean Dance [Beg Level],Dashawn Boykin (1),1 hour &30 minutes
