Studio,Start time,Sign up,Classes,Teacher,Duration
Hive NJ,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2652&classDate=12/15/2024&clsLoc=1,Beginner Hip-hop (Adults 17+),Dino Principe,1 hour &15 minutes
Hive NJ,3:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2659&classDate=12/15/2024&clsLoc=1,Adv/Beg Hip Hop Choreography (Adults 17+),Katrina Endozo,1 hour &15 minutes
Hive NJ,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2660&classDate=12/15/2024&clsLoc=1,Adv/Beg Hip Hop Choreography (Adults 17+),Andrew Kim,1 hour &15 minutes
