Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088602&classDate=2/27/2024&clsLoc=1,In-Studio Int/Adv Contemporary Ballet,Jourdan Epstein,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087944&classDate=2/27/2024&clsLoc=1,In-Studio Int Contemporary,Elisabetta Minutoli,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088737&classDate=2/27/2024&clsLoc=1,In-Studio Adv/Int Contemporary,Ida Saki,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088278&classDate=2/27/2024&clsLoc=1,In-Studio Int/Adv Contemporary,Jordan Lombardi,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087806&classDate=2/27/2024&clsLoc=1,In-Studio Adv/Int Jazz Fusion,Stephanie Franco (1),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088073&classDate=2/27/2024&clsLoc=1,In-Studio Int Jazz Across the Floor,Cori Jo Swanson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087086&classDate=2/27/2024&clsLoc=1,In-Studio Adv/Int Jazz,Debbie Roshe,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088620&classDate=2/27/2024&clsLoc=1,In-Studio Int Jazz,Matthew Lynady,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088621&classDate=2/27/2024&clsLoc=1,In-Studio Beg/Int Commercial Jazz,Daniel Gold,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147088709&classDate=2/27/2024&clsLoc=1,In-Studio Spotlight: Adv/Int Jazz,Chip Abbott,Steps on Broadway,2 hours
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147083819&classDate=2/27/2024&clsLoc=1,In-Studio Open Street Styles,Caleb Smith,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088600&classDate=2/27/2024&clsLoc=1,In-Studio Open Heels,Courtney Sauls,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085530&classDate=2/27/2024&clsLoc=1,In-Studio Pilates Mat,Diarra Cummings,Steps on Broadway,1 hour
Steps on Broadway,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087338&classDate=2/27/2024&clsLoc=1,In-Studio Adv/Beg Swing,Spencer Weisbond,Steps on Broadway,1 hour
Steps on Broadway,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085532&classDate=2/27/2024&clsLoc=1,In-Studio Adv/Beg Broadway Tap,Andrew Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087088&classDate=2/27/2024&clsLoc=1,In-Studio Int Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085534&classDate=2/27/2024&clsLoc=1,In-Studio Beg Broadway Tap,Andrew Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085536&classDate=2/27/2024&clsLoc=1,In-Studio Adv/Beg Tap,Alexander MacDonald,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087090&classDate=2/27/2024&clsLoc=1,In-Studio Int Tap,Alexander MacDonald,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085539&classDate=2/27/2024&clsLoc=1,In-Studio Beg Broadway Tap,Andrew Winans,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087091&classDate=2/27/2024&clsLoc=1,In-Studio Adv Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088449&classDate=2/27/2024&clsLoc=1,In-Studio Adv/Beg Theater Jazz,Rachel Leigh Dolan,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088616&classDate=2/27/2024&clsLoc=1,In-Studio Int Classic Theater Jazz,Dana Moore,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086996&classDate=2/27/2024&clsLoc=1,In-Studio Adv Theater Dance,Marc Kimelman (2),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086999&classDate=2/27/2024&clsLoc=1,In-Studio Adv/Int Theater Jazz,Billy Griffin,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087815&classDate=2/27/2024&clsLoc=1,In-Studio Adv/Beg Theater Jazz,Lisa Biagini,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087094&classDate=2/27/2024&clsLoc=1,In-Studio Open Afro Brazilian,Janete Silva,Steps on Broadway,1 hour &30 minutes
