Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/0VE04XqqgzobIUo1cH9g,Int./Adv. Choreography,Jaelen Williams
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/oxRHIPK9ZrxSxLh4yz3f,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/thUYqMIZhVRZG0rKjA1G,All Levels Waacking,Onjay
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/k9lKMXe4z1elxN1cOiWn,Beg./Adv. Beg. Choreography,Andrew Solis
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/JVycA6ArxKtAlmH75Now,Intermediate House,Huu Rock
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/TWsBKgnD6zzGyJHHCAjN,"Open ""Modega"" House/Funk Session",Huu Rock
