Studio,Start time,Sign up,Classes,Teacher,Assistant,Musician,Duration
Taylor School,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=3928&classDate=12/16/2024&clsLoc=1,Pro. Taylor Modern @ 307 W. 38th Street,Orion Duckstein,none,Tracy Yang,1 hour &30 minutes
