Studio,Start time,Sign up,Classes,Teacher,Duration
Femmily,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=36&classId=305&classDate=12/16/2024&clsLoc=1,Exotic Pole Dance,Alana G.,1 hour
Femmily,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=30&classId=195&classDate=12/16/2024&clsLoc=1,High Heels Beginners,Taya Y.,1 hour
Femmily,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=30&classId=255&classDate=12/16/2024&clsLoc=1,Twerk,Dolce C.,1 hour
Femmily,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=36&classId=357&classDate=12/16/2024&clsLoc=1,Exotic Pole Intermediate,Alana G.,1 hour
Femmily,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=30&classId=263&classDate=12/16/2024&clsLoc=1,Frame Up Beginners,Dolce C.,1 hour
Femmily,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=30&classId=187&classDate=12/16/2024&clsLoc=1,Jazz Funk,Taya Y.,1 hour
Femmily,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=30&classId=310&classDate=12/16/2024&clsLoc=1,Stretching,Alana G.,1 hour
