Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=10921&classDate=12/16/2024&clsLoc=1,In-StudioNJ: Imaginary Friend | ITZY (Part 4),Maylin Ramos,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=10869&classDate=12/16/2024&clsLoc=1,In-StudioNJ: Shhh! | VIVIZ (Part 5),Winnie Chung,Fort Lee Studio 1,1 hour &20 minutes
