Studio,Start time,Sign up,Sessions,Teacher,Studio,Duration
Gibney,9:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13707&classDate=12/16/2024&clsLoc=1,Ballet with Brian Lawson at 890,Brian Lawson,Gibney 890: Studio 5-2,1 hour &45 minutes
Gibney,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12875&classDate=12/16/2024&clsLoc=1,Contemporary: 2nd Best Dance Company at 280,Hannah Garner,Gibney 280: Studio C,1 hour &45 minutes
Gibney,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13462&classDate=12/16/2024&clsLoc=1,Contemporary with Brandon Coleman at 280,Brandon Coleman,Gibney 280: Studio C,1 hour &45 minutes
Gibney,12:00 pm EST,none,Embodiment through Dance Movement Therapy at 280,Cancelled Today,none,1 hour &30 minutes
Gibney,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13464&classDate=12/16/2024&clsLoc=1,Pro Ballez with Katy Pyle at 890,Katy Pyle,Gibney 890: Studio 5-2,1 hour &45 minutes
Gibney,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13497&classDate=12/16/2024&clsLoc=1,Advanced Contemporary Floorwork with Isaac Martin Lerner at 280,Isaac Martin Lerner,Gibney 280: Studio C,1 hour &45 minutes
Gibney,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13463&classDate=12/16/2024&clsLoc=1,MELT Method at 280,Claudia Brown,Gibney 280: Studio Y,1 hour &30 minutes
Gibney,4:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13594&classDate=12/16/2024&clsLoc=1,Emergent Improvisation at 280,Uila Marx,Gibney 280: Studio C,1 hour &45 minutes
Gibney,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13505&classDate=12/16/2024&clsLoc=1,Beginner Ballez with MJ Markovitz at 890,MJ Markovitz,Gibney 890: Studio 5-2,1 hour &30 minutes
