Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6782&classDate=12/16/2024&clsLoc=1,In-StudioM: Basic Hip Hop Fundamentals,Ness Martinez,none,1 hour &20 minutes
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=10784&classDate=12/16/2024&clsLoc=1,In-StudioM: Ice On My Teeth | ATEEZ (Part 3),Ying Dong,Manhattan,1 hour &20 minutes
ILoveDance,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=5857&classDate=12/16/2024&clsLoc=1,In-StudioM: Beg House,Huu Rock,none,1 hour &20 minutes
