Studio,Start time,Sign up,Classes,Teacher,Duration
Hive NJ,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2665&classDate=12/16/2024&clsLoc=1,Advance Choreography (Adults 17+),Dino Principe,1 hour &15 minutes
Hive NJ,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2668&classDate=12/16/2024&clsLoc=1,Advance Choreography (Adults 17+),Karen Vanessa,1 hour &15 minutes
