Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8917&classDate=12/18/2023&clsLoc=1,In-StudioNJ: LALALALA | Stray Kids (Part 3),Maylin Ramos,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8921&classDate=12/18/2023&clsLoc=1,In-StudioNJ: Drama | aespa (Part 3),Min Seon Kim,Fort Lee Studio 1,1 hour &20 minutes
