Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",none,Online: ETA | NewJeans (Part 4),Cancelled Today,none,1 hour & 20 minutes
ILoveDance,"6:10 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8308&classDate=8/25/2023&clsLoc=1,Online: ETA | NewJeans (Part 4),Eunice Shin,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8293&classDate=8/25/2023&clsLoc=1,Online: Seven | Jung Kook (Part 4),Ying Dong,none,1 hour & 20 minutes
