Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Steps on Broadway,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087439&classDate=8/25/2023&clsLoc=1,Virtual 90 Basic Graham Based Modern,Poulis,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084449&classDate=8/25/2023&clsLoc=1,Virtual 90 Int Modern/Horton,Maffei,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087660&classDate=8/25/2023&clsLoc=1,Virtual Spotlight: Int/Adv Theater Jazz,Picini,Steps on Broadway,2 hours
Steps on Broadway,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084884&classDate=8/25/2023&clsLoc=1,Virtual 90 Open Hip Hop,"Mitchell, A. (7)",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147082579&classDate=8/25/2023&clsLoc=1,Virtual 60 Ballet Workout,Frazer (8),Steps on Broadway,1 hour
Steps on Broadway,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147086225&classDate=8/25/2023&clsLoc=1,Virtual 60 Pilates Mat,Ginn (9),Steps on Broadway,1 hour
Steps on Broadway,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147085062&classDate=8/25/2023&clsLoc=1,Virtual 60 Lastics Stretch,Torres,Steps on Broadway,1 hour
Steps on Broadway,5:00 pm  EDT,none,Virtual 60 Pilates Mat,Cancelled Today,Steps on Broadway,1 hour
Steps on Broadway,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084705&classDate=8/25/2023&clsLoc=1,Virtual 90 Adv/Beg Broadway Tap,Black,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,12:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084707&classDate=8/25/2023&clsLoc=1,Virtual 90 Int Broadway Tap,Black,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082414&classDate=8/25/2023&clsLoc=1,Virtual 90 Int/Adv Rep Tap,Schwab,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082418&classDate=8/25/2023&clsLoc=1,Virtual 90 Int Tap,Galganni,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084671&classDate=8/25/2023&clsLoc=1,Virtual 90 Beg Tap,Ohr,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082622&classDate=8/25/2023&clsLoc=1,Virtual 90 Adv Tap,Almaguer (10),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082319&classDate=8/25/2023&clsLoc=1,Virtual 90 Int Theater Dance,"Frazier, R. (11)",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084914&classDate=8/25/2023&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Scrivens (12),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084880&classDate=8/25/2023&clsLoc=1,Virtual 90 Beg Theater Dance,"Frazier, R.",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147086901&classDate=8/25/2023&clsLoc=1,Virtual 90 Int Theater Jazz,Winans (13),Steps on Broadway,1 hour & 30 minutes
