Studio,Start time,Sign up,Classes,Teacher,Duration
Cumbe Dance Center,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=3991&classDate=10/31/2023&clsLoc=1,Afro-Fusion [All Levels],Tamara Jones,1 hour & 30 minutes
Cumbe Dance Center,6:30 pm  EDT,none,West African Dance - Ivory Coast [All Levels],Cancelled Today,1 hour & 30 minutes
