Studio,Start time,,Classes,Teacher,Room,Duration
Ballet Arts,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2373&classDate=1/16/2024&clsLoc=1,VIRTUAL: OPEN LEVEL BALLET,Yumiko Niimi,Ballet Arts Virtual - 2,1 hour &30 minutes
Ballet Arts,11:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2406&classDate=1/16/2024&clsLoc=1,VIRTUAL: TAP - Let's Begin!,Stephen Reed,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2249&classDate=1/16/2024&clsLoc=1,VIRTUAL: INTERMEDIATE Ballet,Anna Fateeva,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2392&classDate=1/16/2024&clsLoc=1,VIRTUAL: ADVANCED INTERMEDIATE Ballet,Benjamin Bowman (2),BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,4:00 pm EST,none,VIRTUAL: OPEN LEVEL BALLET,Cancelled Today,none,1 hour &30 minutes
Ballet Arts,5:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2273&classDate=1/16/2024&clsLoc=1,VIRTUAL: THEATER DANCE REPERTORY Class,Stephen Reed,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2348&classDate=1/16/2024&clsLoc=1,VIRTUAL: BEGINNER Ballet,Richard Marsden,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2206&classDate=1/16/2024&clsLoc=1,VIRTUAL: BARRE FITNESS,Mary Beth Hansohn,BALLET Arts - VIRTUAL STUDIO,1 hour
