Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8155&classDate=8/12/2023&clsLoc=1,In-StudioM: Super Shy | NewJeans (Part 2),Winnie Chung,Manhattan,1 hour & 20 minutes
ILoveDance,2:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8144&classDate=8/12/2023&clsLoc=1,In-StudioM: ETA | NewJeans (Part 2),MJ Choi,none,1 hour & 20 minutes
ILoveDance,3:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8184&classDate=8/12/2023&clsLoc=1,In-StudioM: Seven | Jung Kook (Part 2),Ying Dong,Manhattan,1 hour & 20 minutes
ILoveDance,5:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8164&classDate=8/12/2023&clsLoc=1,In-StudioM: Shhh | KISS OF LIFE (Part 2),Maylin Ramos,Manhattan,1 hour & 20 minutes
