Studio,Start time,Sign up,Classes,Teacher,Studio,Duration
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17863&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg BALLET JUMPS AND TURNS with Jessica Epting,Michele Moreno (6),Studio 4,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17742&classDate=8/12/2023&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUNK with Chio,Chio,Studio 3,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17798&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg TAP with Kat Ponza,Kat Ponza,Studio B,1 hour & 30 minutes
Broadway Dance Center,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=16580&classDate=8/12/2023&clsLoc=1,IN-PERSON: Basic TAP with Mark Albrecht,Mark Albrecht,Studio B,1 hour & 30 minutes
Broadway Dance Center,4:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17752&classDate=8/12/2023&clsLoc=1,IN-PERSON: Adv Beg HIP-HOP with Q,Q,Studio 3,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17633&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg BALLET with Luis Villar,June Chin (9),Studio 1,1 hour & 30 minutes
Broadway Dance Center,5:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=16581&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg TAP with Mark Albrecht,Nicole Ohr (11),Studio B,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18215&classDate=8/12/2023&clsLoc=1,IN-PERSON: Int Adv CONTEMPORARY with Gina Menichino,Gina Menichino,Studio A,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17755&classDate=8/12/2023&clsLoc=1,IN-PERSON: All Levels AFRO'DANCE with Angel Kaba,Angel Kaba,Studio 1,1 hour & 30 minutes
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17514&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg HIP-HOP with Paolo Penala,Paolo Slice Penala,Studio 3,1 hour & 30 minutes
Broadway Dance Center,9:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=16565&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg LYRICAL with Emily Bufferd,Emily Bufferd,Studio 1,1 hour & 30 minutes
Broadway Dance Center,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17656&classDate=8/12/2023&clsLoc=1,IN-PERSON: Basic BROADWAY JAZZ with Sue Samuels,Tammy O'Hara and Rika (1),Studio A,1 hour & 30 minutes
Broadway Dance Center,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17794&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg HIP-HOP with Niki Saludez,Geheny Rivera (2),Studio 5,1 hour & 30 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17523&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg BALLET with Michele Moreno,Michele Moreno,Studio 1,1 hour & 30 minutes
Broadway Dance Center,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17788&classDate=8/12/2023&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUSION with Michelle Barber,Cristal López Rivera (3),Studio 5,1 hour & 30 minutes
Broadway Dance Center,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17592&classDate=8/12/2023&clsLoc=1,IN-PERSON: Int THEATER with Chryssie Whitehead,Lauralyn McClelland (4),Studio A,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17880&classDate=8/12/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY FUSION with Jenifer Dillow,Jenifer Dillow,Studio 4,1 hour & 30 minutes
Broadway Dance Center,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=18153&classDate=8/12/2023&clsLoc=1,IN-PERSON: All Levels JAZZ FUNK with Blake McGrath,Blake McGrath,Studio 5,1 hour & 30 minutes
Broadway Dance Center,1:00 pm  EDT,none,IN-PERSON: Int JAZZ FUSION with Michelle Barber,Canceled Today,none,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17785&classDate=8/12/2023&clsLoc=1,IN-PERSON: Adv Beg BALLET with Kate Loh,Kate Loh,Studio 1,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17740&classDate=8/12/2023&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY LYRICAL with Tracie Stanfield,Tracie Stanfield,Studio A,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17624&classDate=8/12/2023&clsLoc=1,IN-PERSON: Basic HEELS with Courtney Sauls,Courtney Sauls,Studio 5,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17799&classDate=8/12/2023&clsLoc=1,IN-PERSON: Int THEATER with Matthew Steffens,Sara Edwards (7),Studio 1,1 hour & 30 minutes
Broadway Dance Center,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18201&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg COMMERCIAL JAZZ with Debbie Wilson,Debbie Wilson,Studio 5,1 hour & 30 minutes
Broadway Dance Center,4:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17800&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Alex Mitchell,Elodie Dufroux (8),Studio A,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17770&classDate=8/12/2023&clsLoc=1,IN-PERSON: Beg THEATER with Joey Tierno,Sarah Juliet Shaw (10),Studio 4,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17801&classDate=8/12/2023&clsLoc=1,IN-PERSON: All Levels TUTTING with Billy Cohen,Billy Cohen (12),Studio 3,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17586&classDate=8/12/2023&clsLoc=1,IN-PERSON: Int Adv HIP-HOP with David Thomas,David Thomas,Studio 5,1 hour & 30 minutes
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17805&classDate=8/12/2023&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY with Terk Lewis,Terk Lewis,Studio A,1 hour & 30 minutes
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17680&classDate=8/12/2023&clsLoc=1,IN-PERSON: Int Adv HIP-HOP with Deshawn Da Prince,TBA (13),Studio 5,1 hour & 30 minutes
