Studio,Start time,Sign up,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,9:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7862&classDate=9/5/2023&clsLoc=1,IN-STUDIO Mat Pilates Class,Ashley Carter,none,Studio 3,1 hour
Ballet Academy East,9:15 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7845&classDate=9/5/2023&clsLoc=1,IN-STUDIO Advanced Beginner Ballet,Sean Kelly (1),none,Studio 5,1 hour & 30 minutes
Ballet Academy East,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7891&classDate=9/5/2023&clsLoc=1,IN-STUDIO Intermediate Ballet,Sean Kelly (2),none,Studio 2,1 hour & 30 minutes
Ballet Academy East,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7889&classDate=9/5/2023&clsLoc=1,IN-STUDIO Introduction to Ballet,Marsha Knight (3),none,Studio 5,1 hour & 30 minutes
Ballet Academy East,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7846&classDate=9/5/2023&clsLoc=1,IN-STUDIO Advanced Beginner Ballet,Estelle Botella,none,Studio 3,1 hour & 30 minutes
Ballet Academy East,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7824&classDate=9/5/2023&clsLoc=1,IN-STUDIO Basic Beginner Ballet,Lorna Zawacki,none,Studio 2,1 hour & 30 minutes
Ballet Academy East,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7873&classDate=9/5/2023&clsLoc=1,IN-STUDIO Intermediate Ballet,Marsha Knight (4),none,Studio 3,1 hour & 30 minutes
Ballet Academy East,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7800&classDate=9/5/2023&clsLoc=1,IN-STUDIO Introduction to Ballet,Hope Ruth,none,Studio 5,1 hour & 30 minutes
Ballet Academy East,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7835&classDate=9/5/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Lorna Zawacki,none,Studio 2,1 hour & 30 minutes
