Studio,Start time,,Classes,Teacher,Duration
Hive NJ,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=2349&classDate=1/26/2024&clsLoc=1,Pop-Up Workshop with Juwaan Walker,Juwaan Walker,1 hour &30 minutes
Hive NJ,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=2346&classDate=1/26/2024&clsLoc=1,Pop-Up Workshop with Darien 'Daah' Van Rensalier,Darien Rensalier,1 hour &30 minutes
