Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8963&classDate=1/26/2024&clsLoc=1,In-StudioM: BORN TO BE | ITZY (Part 4),Winnie Chung,Manhattan,1 hour &20 minutes
ILoveDance,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8972&classDate=1/26/2024&clsLoc=1,In-StudioM: Crazy Form | ATEEZ (Part 4),Fernando Farias,Manhattan,1 hour &20 minutes
