Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826303&classDate=4/7/2024&clsLoc=1,ONLINE: Beginner Ballet,Anna Lederfeind,none,1 hour &30 minutes
Ailey Studios,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826305&classDate=4/7/2024&clsLoc=1,ONLINE: Beginner Horton,Linda Celeste Sims,none,1 hour &30 minutes
Ailey Studios,11:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826308&classDate=4/7/2024&clsLoc=1,ONLINE: Pilates Fusion,Olivia Bowman-Jackson,none,1 hour
