Peridance,10:30:00,Beg Contemp,Bo Kyung Lee,none,2024-04-06,Contemporary/Modern
Gibney,10:30:00,Gaga/People At 280,Doron Perk,none,2024-04-06,Contemporary/Modern
SassClass,11:30:00,Empowered Expression,Brynlie,none,2024-04-06,Contemporary/Modern
Cumbe,12:00:00,Dunham Informed Found Technique Class,KD,none,2024-04-06,Contemporary/Modern
Mark Morris,12:15:00,Beg Contemp,Andrea *Murillo,none,2024-04-06,Contemporary/Modern
Ailey,12:30:00,Beg Horton,Cheryl Rowley-Gaskins,none,2024-04-06,Contemporary/Modern
Steps,12:45:00,Adv/Beg Modern/Horton,JoLea Maffei,none,2024-04-06,Contemporary/Modern
Peridance,13:30:00,Int Contemp,Jana Hicks,none,2024-04-06,Contemporary/Modern
Ailey,14:30:00,Open Contemp,Levi Marsman,none,2024-04-06,Contemporary/Modern
Ailey,14:30:00,Beg Limón,Becky Brown,none,2024-04-06,Contemporary/Modern
Peridance,15:00:00,Adv Contemp,Mathew James,none,2024-04-06,Contemporary/Modern
Peridance,15:00:00,Beg Contemp Floorwork,Cancelled Today,none,2024-04-06,Contemporary/Modern
Steps,16:00:00,Int/Adv Contemp,Tamisha A. Guy,none,2024-04-06,Contemporary/Modern
BDC,17:00:00,Int Adv Contemp Fusion,Waverly Fredericks (1),none,2024-04-06,Contemporary/Modern
