Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,13:00:00,Stretch & Strengthen,Julie Voshell,none,2024-04-06,Additional Disciplines
BDC,13:00:00,Yoga & Meditation,Renata Bonar,none,2024-04-06,Additional Disciplines
Steps,13:15:00,Int Ballet,Kate Loh (1),none,2024-04-06,Ballet
Steps,13:15:00,Pilates Mat,Diarra Cummings,none,2024-04-06,Additional Disciplines
Peridance,13:30:00,Int Jazz,Cancelled Today,none,2024-04-06,Jazz
Peridance,13:30:00,Intro & Beg Salsa Partnering,Baila Society,none,2024-04-06,World
Peridance,13:30:00,Open Dancehall,Korie Genius,none,2024-04-06,World
ILD NYC,13:30:00,Plot Twist | Tws Part 1,Ness Martinez,none,2024-04-06,Additional Disciplines
Peridance,13:30:00,Int Contemp,Jana Hicks,none,2024-04-06,Contemporary/Modern
SassClass,13:50:00,Stretch & Strength,Gabby (3),none,2024-04-06,Additional Disciplines
Peridance,14:00:00,Beg African,Djoniba Mouflet,none,2024-04-06,World
Ailey,14:00:00,Beg Hip-Hop,Jonathan Lee,none,2024-04-06,Street/Choreography
BDC,14:00:00,Adv Beg Jazz Fusion,Michelle Barber,none,2024-04-06,Street/Choreography
Cumbe,14:00:00,Sabar + Kutiro,Ousmane Sall,none,2024-04-06,World
BDC,14:00:00,Adv Beg Jazz Funk,Chio,none,2024-04-06,Street/Choreography
SassClass,14:00:00,Chairography,Tony,none,2024-04-06,Street/Choreography
ILD Queens,14:00:00,Swan Song | Le Sserafim Part 1,Maylin Ramos,none,2024-04-06,Additional Disciplines
BAE,14:00:00,Int Ballet,Sean Kelly,none,2024-04-06,Ballet
PMT,14:30:00,Adv. Beg. Choreo,Jano Libres (6),none,2024-04-06,Street/Choreography
Steps,14:30:00,Int/Adv Tap,Jessica Wockenfuss,none,2024-04-06,Tap
Modega,14:30:00,All Levels Popping,Castro,https://sutrapro.com/modega/checkout/rSIUvSwFUiMwQuqqlI8e,2024-04-06,Street/Choreography
Ballet Arts,14:30:00,Open Level Ballet,Yuka Kawazu,none,2024-04-06,Ballet
Ailey,14:30:00,Beg Limón,Becky Brown,none,2024-04-06,Contemporary/Modern
Ailey,14:30:00,Open Contemp,Levi Marsman,none,2024-04-06,Contemporary/Modern
PMT,14:30:00,Open Popping,Big Mike,none,2024-04-06,Street/Choreography
Steps,14:30:00,Adv/Int Theater Jazz,Mindy Moeller (4),none,2024-04-06,Theater
BAE,14:30:00,Adv Beg Ballet,Julie Voshell,none,2024-04-06,Ballet
Steps,15:00:00,Int Jazz,Richard Pierlon,none,2024-04-06,Jazz
ILD NYC,15:00:00,Tap | Taeyong Part 1,Ying Dong,none,2024-04-06,Tap
Mark Morris,15:00:00,Afro-Caribbean Dance & Movement,Patricia Hall,none,2024-04-06,World
Peridance,15:00:00,Open Locking,Hurrikane _,none,2024-04-06,Street/Choreography
Peridance,15:00:00,Beg Contemp Floorwork,Cancelled Today,none,2024-04-06,Contemporary/Modern
Peridance,15:00:00,Adv Contemp,Mathew James,none,2024-04-06,Contemporary/Modern
Peridance,15:00:00,Beg Ballet,Julia Gleich,none,2024-04-06,Ballet
Peridance,15:00:00,Int Choreo,Kara Lee (1),none,2024-04-06,Street/Choreography
SassClass,15:15:00,Sexy Stilettos,Gabby,none,2024-04-06,Street/Choreography
Ailey,15:30:00,Adv Beg Ny Style Mambo,Katherine Jimenez,none,2024-04-06,World
Steps,15:30:00,Int Theater Jazz,Andrew Winans,none,2024-04-06,Theater
Peridance,15:30:00,Adv African,Maguette Camara,none,2024-04-06,World
Ailey,15:30:00,Beg Ballet,Ronald Alexander,none,2024-04-06,Ballet
Brickhouse,15:30:00,Pop Up,Ashley Cruz,none,2024-04-06,Street/Choreography
BAE,15:30:00,Basic Beg Ballet,Sean Kelly,none,2024-04-06,Ballet
BDC,15:30:00,Int Jazz Fusion,Michelle Barber,none,2024-04-06,Street/Choreography
Ailey,15:30:00,Abs Beg Hip-Hop,Robin Dunn,none,2024-04-06,Street/Choreography
BDC,15:30:00,Adv Beg Hip-Hop,Q,none,2024-04-06,Street/Choreography
Modega,16:00:00,"Open ""Chilluminati"" Session",Kevin Chen,https://sutrapro.com/modega/checkout/eVK6aVROLBkMWP7pOxRN,2024-04-06,Street/Choreography
BAE,16:00:00,Pointe Class,Julie Voshell,none,2024-04-06,Ballet
Steps,16:00:00,Int/Adv Contemp,Tamisha A. Guy,none,2024-04-06,Contemporary/Modern
Ailey,16:00:00,Vogue Basics,José Lapaz-Rodriguez,none,2024-04-06,Street/Choreography
PMT,16:10:00,Adv. Beg. Choreo,Kenneth Herrera,none,2024-04-06,Street/Choreography
PMT,16:10:00,Adv. Beg. Breaking,Bboy Cuong,none,2024-04-06,Street/Choreography
Steps,16:15:00,Adv/Beg Tap,Funmi Sofola (3),none,2024-04-06,Tap
Peridance,16:30:00,"""The Vocab!"" Street Style Choreo",Cebo Carr (2),none,2024-04-06,Street/Choreography
Cumbe,16:30:00,Compas/Kompa Dance All Levels,Julio Jean & Robenson Mathurin,none,2024-04-06,Additional Disciplines
BDC,16:30:00,Basic Tap,Oren Korenblum,none,2024-04-06,Tap
Peridance,16:30:00,Open New Style Hustle,Jeff Selby,none,2024-04-06,Street/Choreography
ILD NYC,16:30:00,Swan Song | Le Sserafim Part 1,Maylin Ramos,none,2024-04-06,Additional Disciplines
Steps,16:45:00,Int/Adv Theater Jazz,Krystyna Resavy,none,2024-04-06,Theater
Peridance,17:00:00,Open Brazilian Samba,Cecilia Lero,none,2024-04-06,World
Brickhouse,17:00:00,House Int,Jungle . (3),none,2024-04-06,Street/Choreography
BDC,17:00:00,Adv Beg Afro'Dance,Angel Kaba,none,2024-04-06,World
BDC,17:00:00,Beg Ballet,Erica Ratkovicz,none,2024-04-06,Ballet
BDC,17:00:00,Int Adv Contemp Fusion,Waverly Fredericks (1),none,2024-04-06,Contemporary/Modern
Steps,17:15:00,Beg Hip Hop,Amy Mitchell (2),none,2024-04-06,Street/Choreography
Steps,17:30:00,Int/Adv Jazz,Christie Lee Manning,none,2024-04-06,Jazz
PMT,17:40:00,Open Heels,Sophia Marrapodi,none,2024-04-06,Street/Choreography
BDC,18:00:00,Beg Tap,Mark Albrecht,none,2024-04-06,Tap
Steps,18:00:00,Adv/Int Tap,Alexander MacDonald,none,2024-04-06,Tap
Modega,18:00:00,All Levels Vogue Femme,Saki,https://sutrapro.com/modega/checkout/UmE7Agn4YnXScJpDtCoa,2024-04-06,Street/Choreography
BDC,18:30:00,Beg Comm Jazz,Joey Tierno,none,2024-04-06,Jazz
BDC,18:30:00,Int Street Jazz,Ness Martinez,none,2024-04-06,Street/Choreography
BDC,18:30:00,Int Theater,Elyn Collier (2),none,2024-04-06,Theater
Modega,19:30:00,All Levels Locking,Rita Gosin,https://sutrapro.com/modega/checkout/ddTCBrvZ2FvArAytQHM4,2024-04-06,Street/Choreography
Brickhouse,20:00:00,Chicago Footwork Open Level,Ant & Tal .,none,2024-04-06,Street/Choreography
