Studio,Start time,,Classes,Teacher,Duration
Brickhouse,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7714&classDate=5/1/2024&clsLoc=1,Contemporary (Int),Rae-ann Thomas,1 hour &30 minutes
Brickhouse,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7800&classDate=5/1/2024&clsLoc=1,Hip Hop (Int/Adv),Nick Kim,1 hour &30 minutes
Brickhouse,6:00 pm EDT,none,GeNex (Private),Kelly Peters,2 hours
Brickhouse,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7905&classDate=5/1/2024&clsLoc=1,Hip Hop (Adv),Rachel Wilson,1 hour &30 minutes
Brickhouse,9:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7992&classDate=5/1/2024&clsLoc=1,Hip Hop (Int/Adv),SINQUE .,1 hour &30 minutes
