Studio,Start time,,Classes,Teacher,Accompanist,Co-Teacher,Location,Duration
Peridance,5:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=7158&classDate=5/1/2024&clsLoc=1,Beg Popping,"Justin ""Ice O"" Herbin",none,none,none,1 hour &30 minutes
Peridance,5:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5659&classDate=5/1/2024&clsLoc=1,Inter Choreography,Sam Javi,none,none,none,1 hour &30 minutes
Peridance,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6667&classDate=5/1/2024&clsLoc=1,Beg African,Djoniba Mouflet | DJONIBA DANCE CENTRE,none,none,none,1 hour &30 minutes
Peridance,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6741&classDate=5/1/2024&clsLoc=1,Inter Contemporary,Kristalyn Gill,none,none,none,1 hour &30 minutes
Peridance,7:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6669&classDate=5/1/2024&clsLoc=1,Adv Choreography,Taquan Gresham (2),none,none,none,1 hour &30 minutes
Peridance,7:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6668&classDate=5/1/2024&clsLoc=1,Beg Contemporary Jazz,Grant Chang,none,none,none,1 hour &30 minutes
Peridance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6670&classDate=5/1/2024&clsLoc=1,Inter Heels,Tomoko Ishikawa (3),none,none,none,1 hour &30 minutes
Peridance,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6671&classDate=5/1/2024&clsLoc=1,Open Afro-Cuban,La Mora Pérez | DJONIBA DANCE CENTRE,none,none,none,1 hour &30 minutes
Peridance,8:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=7337&classDate=5/1/2024&clsLoc=1,Adv Beg Vogue Femme,Luz Guzman (4),none,none,none,1 hour &30 minutes
Peridance,8:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6903&classDate=5/1/2024&clsLoc=1,Beg Waacking,Tyrone Bevans,none,none,none,1 hour &30 minutes
