Modega,13:00:00,Int./Adv. Choreo,Jason Diaz,https://sutrapro.com/modega/checkout/4jjsvNtlEwE60UVGwQyv,2023-11-25,Street/Choreography
BDC,14:00:00,Adv Beg Jazz Fusion,Michelle Barber,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18126&classDate=11/25/2023&clsLoc=1,2023-11-25,Street/Choreography
Ailey,14:00:00,Beg Hip-Hop,Yancy Greene (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824732&classDate=11/25/2023&clsLoc=1,2023-11-25,Street/Choreography
Modega,14:30:00,All Levels Popping,Castro,https://sutrapro.com/modega/checkout/r1fhMGAQkVfF7StTLlXu,2023-11-25,Street/Choreography
PJM,15:30:00,Vogue Femme Basics,Saki,none,2023-11-25,Street/Choreography
BDC,15:30:00,Int Jazz Fusion,Michelle Barber,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18128&classDate=11/25/2023&clsLoc=1,2023-11-25,Street/Choreography
Ailey,15:30:00,Abs Beg Hip-Hop,Robin Dunn,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825222&classDate=11/25/2023&clsLoc=1,2023-11-25,Street/Choreography
Ailey,16:00:00,Vogue Basics,José Lapaz-Rodriguez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826454&classDate=11/25/2023&clsLoc=1,2023-11-25,Street/Choreography
PJM,17:00:00,Adv Beg Choreo,Rose Lu,none,2023-11-25,Street/Choreography
BDC,17:00:00,Adv Beg Jazz Funk,Chio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18163&classDate=11/25/2023&clsLoc=1,2023-11-25,Street/Choreography
Modega,18:00:00,All Levels Vogue Femme,Saki,https://sutrapro.com/modega/checkout/fdqE91h2APDNfARAkGxI,2023-11-25,Street/Choreography
BDC,18:30:00,Adv Beg Hip-Hop,Chris Palacio (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18188&classDate=11/25/2023&clsLoc=1,2023-11-25,Street/Choreography
BDC,20:00:00,Int Street Jazz,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18310&classDate=11/25/2023&clsLoc=1,2023-11-25,Street/Choreography
