Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-05-08,Ballet
Steps,09:00:00,Open Yoga For Dancers,Hannah Dober,none,2024-05-08,Additional Disciplines
BDC,09:00:00,Beg Ballet,Eureka Nakano Grimes,none,2024-05-08,Ballet
Steps,09:00:00,Beg Ballet,Kathy Sullivan,none,2024-05-08,Ballet
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2024-05-08,Additional Disciplines
BDC,09:00:00,Ed Dept Comm Perforce W/ Marcus Allan Cobb,ITP Master Class,none,2024-05-08,Additional Disciplines
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none,2024-05-08,Contemporary/Modern
Peridance,09:30:00,Open Ballet,Greg Zane,none,2024-05-08,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-05-08,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-05-08,Ballet
BAE,10:00:00,Beg Ballet,Julie Voshell,none,2024-05-08,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Lee Duveneck (3),none,2024-05-08,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-05-08,Ballet
Gibney,10:00:00,Contemp,Thryn Saxon,none,2024-05-08,Contemporary/Modern
Ailey,10:00:00,Int/Adv Ballet,Linda Celeste Sims,none,2024-05-08,Ballet
Peridance,10:00:00,Int Contemp,Mark Caserta (1),none,2024-05-08,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-05-08,Ballet
Steps,10:00:00,Adv/Beg Tap,Kat Ponza,none,2024-05-08,Tap
Gibney,10:00:00,Pro Ballez,Katy Pyle,none,2024-05-08,Ballet
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none,2024-05-08,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-05-08,Ballet
Steps,10:00:00,Open Pilates,Stephanie Ross,none,2024-05-08,Additional Disciplines
Mark Morris,10:15:00,Cunningham Technique Open Class,Kimberly Bartosik *Cunningham  (7),none,2024-05-08,Contemporary/Modern
BDC,10:30:00,Basic Theater,Melodye Redding,none,2024-05-08,Theater
BDC,10:30:00,Adv Beg Tap,Aubrey Cheek (1),none,2024-05-08,Tap
Gibney,10:30:00,Bartenieff Fundamentals At 280,Alexandra Beller,none,2024-05-08,Additional Disciplines
BAE,10:30:00,Intro To Ballet,Shirley Bassat,none,2024-05-08,Ballet
BDC,10:30:00,Int Jazz,Kenna Morris Garcia,none,2024-05-08,Jazz
BDC,10:30:00,Int Ballet,Deanna Doyle,none,2024-05-08,Ballet
