Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9383&classDate=3/18/2024&clsLoc=1,In-StudioNJ: Mr. Vampire | ITZY (Part 3),Maylin Ramos,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9303&classDate=3/18/2024&clsLoc=1,In-StudioNJ: SMART | LE SSERAFIM (Part 3),Min Seon Kim,Fort Lee Studio 1,1 hour &20 minutes
