Studio,Start time,,Classes,Teacher,Duration
Hive NJ,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2386&classDate=3/18/2024&clsLoc=1,Advanced Choreography (Adults 17+),Dino Principe,1 hour &15 minutes
Hive NJ,8:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2389&classDate=3/18/2024&clsLoc=1,Advanced Choreography (Adults 17+),Sam Javier,1 hour &15 minutes
