Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9738&classDate=5/10/2024&clsLoc=1,Online: Midas Touch | KISS OF LIFE (Part 2),Eunice Shin,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9625&classDate=5/10/2024&clsLoc=1,Online: I’m Ready | CHUNG HA (Part 2),Fernando Farias,none,1 hour &20 minutes
