Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8592&classDate=10/20/2023&clsLoc=1,In-StudioNJ: GRL GVNG | XG (Part 3),Regina Lustre,Fort Lee Studio 1,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8614&classDate=10/20/2023&clsLoc=1,In-StudioNJ: Baggy Jeans | NCT U (Part 3),Fernando Farias,Fort Lee Studio 2,1 hour & 20 minutes
