Studio,Start time,Sign up,Classes,Teacher,Assistant,Musician,Duration
Taylor School,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3619&classDate=10/20/2023&clsLoc=1,Master Class Series,Jake Vincent,none,none,1 hour & 30 minutes
