Studio,Start time,Sign up,Classes,Instructor
Modega,7:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/E9vk5JRBXDhXDfCgqMgH,Int./Adv. Choreography,Edson Maldonado
Modega,8:30 PM EDT • (90 min),https://sutrapro.com/modega/checkout/508qPPIItqzzvBl46uGE,"Eli ""E Skilllz"" Carr Loiter Session Community Class",Loiter Session Instructor
