Studio,Start time,Sign up,Classes,Teacher,Duration
PMT House of Dance,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3398&classDate=10/20/2023&clsLoc=1,IN PERSON: Intermediate Grooves and Execution,Mini Zhang,1 hour & 30 minutes
PMT House of Dance,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3399&classDate=10/20/2023&clsLoc=1,IN PERSON: Advanced Choreo,John John Tarrayo,1 hour & 30 minutes
PMT House of Dance,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=64&classId=3543&classDate=10/20/2023&clsLoc=1,Master Class: Ebbs and Flows,Mr. Ocean,1 hour & 30 minutes
PMT House of Dance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3401&classDate=10/20/2023&clsLoc=1,IN PERSON: Adv. Beg. Contemporary,Mica Butnar,1 hour & 30 minutes
PMT House of Dance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3402&classDate=10/20/2023&clsLoc=1,IN PERSON: Basic/Beginner Hip Hop,Shoshanna Babitt (6),1 hour & 30 minutes
PMT House of Dance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3506&classDate=10/20/2023&clsLoc=1,IN PERSON: Intro to Contemporary,Mack Pereira,1 hour & 30 minutes
PMT House of Dance,7:35 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3403&classDate=10/20/2023&clsLoc=1,IN PERSON: Beginner House,MK - (7),1 hour & 30 minutes
