Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8500&classDate=10/25/2023&clsLoc=1,Online: GRL GVNG | XG (Part 4),Winnie Chung,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8531&classDate=10/25/2023&clsLoc=1,Online: Do Not Touch | MISAMO (Part 4),Maylin Ramos,none,1 hour & 20 minutes
