Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8459&classDate=9/25/2023&clsLoc=1,In-StudioNJ: Fast Forward | SOMI (Part 4),Maylin Ramos,Fort Lee Studio 1,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8447&classDate=9/25/2023&clsLoc=1,In-StudioNJ: Cake | ITZY (Part 4),Min Seon Kim,Fort Lee Studio 1,1 hour & 20 minutes
