Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Lyrical,Kaitlyn Dee Snyder (1),none,2024-04-26,Contemporary/Modern
Steps,09:00:00,Open Level Yoga,Devin Mae Conway,none,2024-04-26,Additional Disciplines
Taylor School,09:00:00,Dance Cardio & Conditioning,Maggie Fiske,none,2024-04-26,Additional Disciplines
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat,none,2024-04-26,Ballet
BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-04-26,Street/Choreography
BDC,09:15:00,Stretch & Strengthen,Alyssa Click,none,2024-04-26,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-04-26,Ballet
Steps,09:30:00,Beg Ballet,Temple Kemezis,none,2024-04-26,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Laura Kaufman (1),none,2024-04-26,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-04-26,Ballet
Gibney,10:00:00,Ballet,Nina Goldman,none,2024-04-26,Ballet
Steps,10:00:00,Ballet Workout,Kate Stephan,none,2024-04-26,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-04-26,Ballet
Peridance,10:00:00,Int Contemp,Guanglei Hui,none,2024-04-26,Contemporary/Modern
BAE,10:00:00,Intro To Ballet,Lorna Zawacki (11),none,2024-04-26,Ballet
Gibney,10:00:00,Gaga/People At 280,Kyle Scheurich,none,2024-04-26,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Tristan *Grannum  (14),none,2024-04-26,Ballet
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Barbara Mahler,none,2024-04-26,Additional Disciplines
Taylor School,10:00:00,Master Class Series,Dual Rivet (5),none,2024-04-26,Additional Disciplines
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-04-26,Additional Disciplines
Mark Morris,10:15:00,Cunningham Technique Open Class,Brandon Collwes *Cunningham  (15),none,2024-04-26,Contemporary/Modern
BDC,10:30:00,Int Precision Jazz,Katie Walker,none,2024-04-26,Jazz
Peridance,10:30:00,Open Zena Rommett Floor-Barre,Cancelled Today,none,2024-04-26,Ballet
