Studio,Start time,,Classes,Teacher,Duration
Sass Class,7:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=33&classId=839&classDate=1/25/2024&clsLoc=1,LIVESTREAM | Fierce Feminine® Hip Hop,Emma,1 hour
Sass Class,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=33&classId=586&classDate=1/25/2024&clsLoc=1,LIVESTREAM | Sass Advanced: Sexy Stilettos®,Emma,1 hour
