Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,08:00:00,Mat Pilates Class,Phoebe Higgins,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7861&classDate=8/21/2023&clsLoc=1,2023-08-21,Additional Disciplines
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7843&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
Mark Morris,09:00:00,Gyrokinesis,Alexandra Berger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=29&classId=3125&classDate=8/21/2023&clsLoc=1,2023-08-21,Additional Disciplines
Steps,09:00:00,Beg Ballet,Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080412&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
Mark Morris,09:00:00,Gaga/People,Jim Grevatt *GAGA  (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4953&classDate=8/21/2023&clsLoc=1,2023-08-21,Contemporary/Modern
Steps,09:15:00,Gyrokinesis,Thiesing,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087071&classDate=8/21/2023&clsLoc=1,2023-08-21,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2288&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
BAE,09:30:00,Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7833&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Lawrence (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087058&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
Peridance,10:00:00,Open Simonson Jazz,Leann Gioia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=5871&classDate=8/21/2023&clsLoc=1,2023-08-21,Jazz
BAE,10:00:00,Intro To Ballet,William Waldinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7884&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
BDC,10:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17513&classDate=8/21/2023&clsLoc=1,2023-08-21,Street/Choreography
BDC,10:00:00,Basic Contemp,Blue,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17515&classDate=8/21/2023&clsLoc=1,2023-08-21,Contemporary/Modern
Gibney 280,10:00:00,Int/Adv Ballet,Elisa Clark,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12531&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
BDC,10:00:00,Beg Mechanics Of Tap,Ja'Bowen Dixon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17518&classDate=8/21/2023&clsLoc=1,2023-08-21,Tap
Steps,10:00:00,Adv/Beg Tap,Ponza,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087073&classDate=8/21/2023&clsLoc=1,2023-08-21,Tap
BDC,10:00:00,Basic Theater,Morgan Rose,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17509&classDate=8/21/2023&clsLoc=1,2023-08-21,Theater
Mark Morris,10:00:00,Beg Ballet,Tristan Grannum,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=5121&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
Gibney 280,10:00:00,Contemp,Brandon Coleman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12530&classDate=8/21/2023&clsLoc=1,2023-08-21,Contemporary/Modern
Steps,10:00:00,Adv/Int Ballet,Loh (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087059&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
Steps,10:00:00,Ballet Workout,Stephan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085502&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
Peridance,10:00:00,Adv Ballet,Nick Korkos (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5899&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
Mark Morris,10:15:00,Cunningham Technique Open Class,Carol Teitelbaum *Cunningham  (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5058&classDate=8/21/2023&clsLoc=1,2023-08-21,Contemporary/Modern
BDC,10:30:00,Beg Ballet,Michele Moreno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17519&classDate=8/21/2023&clsLoc=1,2023-08-21,Ballet
BDC,10:30:00,All Levels Yoga And Meditation,Lauren Marsaglia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17524&classDate=8/21/2023&clsLoc=1,2023-08-21,Additional Disciplines
