Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=18931&classDate=2/29/2024&clsLoc=1,LIVESTREAM: Beg JAZZ with Heather Rigg,Heather Rigg,LS ST-3,1 hour &30 minutes
