Studio,Time,Classes,Instructor,Sign up,Date,Style
Steps,09:00:00,Int Ballet,Cave,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147082816&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
Peridance,09:00:00,Open Ballet,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6183&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
BDC,09:00:00,Adv Beg Ballet,Luis Villar,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17631&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
BAE,09:00:00,Mat Pilates Class,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7862&classDate=8/29/2023&clsLoc=1,2023-08-29,Additional Disciplines
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7845&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
BAE,09:30:00,Intro To Ballet,Marsha Knight (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7888&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087079&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
Peridance,10:00:00,Adv Ballet,Victoria Vargas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6325&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
Gibney 280,10:00:00,Ballet,Gilbert T Small II,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12556&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2371&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
Mark Morris,10:00:00,Adv Ballet,Aaron *Loux  (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4990&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087080&classDate=8/29/2023&clsLoc=1,2023-08-29,Ballet
