Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9235&classDate=2/7/2024&clsLoc=1,In-StudioNJ: Love 119 | RIIZE (Part 1),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9207&classDate=2/7/2024&clsLoc=1,In-StudioNJ: Sweet Venom | ENHYPEN (Part 1),Ness Martinez,Fort Lee Studio 1,1 hour &20 minutes
