Studio,Start time,Sign up,Classes,Instructor
Modega,7:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/vl5K1FZrf2rDFbz6me0n,Battle Class,Castro
Modega,7:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/ROnSnTT8yp9SAGfvcuyM,Int./Adv. Choreography,Iman Brooks & Karen Vanessa
